date,open,high,low,close,volume,pe,pb,sentiment,ma5,ma20,macd_dif,macd_dea,macd_hist,rsi14,golden_cross,death_cross,entry_signal,exit_signal,position,turnover,fee,strategy_ret,benchmark_ret,strategy_nav,benchmark_nav,period
2023-05-25,84.87,85.48,82.66,82.81,13207895.0,38.38,6.62,0.5,84.53999999999999,83.7265,0.766271895441875,0.8523090999919757,-0.1720744091002013,48.07033937912364,0,0,0,0,1.0,0.0,0.0,-0.024042427813788958,-0.024042427813788958,2.1181419161881787,5.315147625160461,训练集
2023-05-26,81.97,81.97,78.66,80.02,18581340.0,38.38,6.62,0.5,83.75,83.583,0.37849807868119,0.7575468957298186,-0.7580976340972572,40.24929576080323,0,0,0,0,1.0,0.0,0.0,-0.03369158314213272,-0.03369158314213272,2.0467783617120885,5.136071887034658,训练集
2023-05-29,80.99,81.17,78.4,79.35,12472291.0,38.38,6.62,0.5,82.44200000000001,83.40599999999999,0.0169260219178966,0.6094227209674343,-1.1849933980990754,38.62411617942821,0,1,0,1,1.0,0.0,0.0,-0.00837290677330671,-0.00837290677330671,2.029640877303852,5.0930680359435145,训练集
2023-05-30,79.68,82.61,79.64,81.71,16688058.0,38.38,6.62,0.5,81.74799999999999,83.34700000000001,-0.0782877094142264,0.4718806348911022,-1.1003366886106574,46.77623576118216,0,0,0,0,0.0,1.0,0.040854999999999995,0.02922678008821681,0.029741650913673645,2.088960744882867,5.244544287548136,训练集
2023-05-31,81.71,82.58,80.88,82.18,11838117.0,37.03,6.39,0.5,81.214,83.3115,-0.1145003170457954,0.3546044445037227,-0.9382095230990364,48.25041467526748,0,0,0,0,0.0,0.0,0.0,0.0,0.005752049932688852,2.088960744882867,5.274711168164311,训练集
2023-06-01,82.18,83.55,82.04,82.76,8673571.0,37.03,6.39,0.5,81.204,83.35900000000001,-0.0952993649959239,0.2646236826037934,-0.7198460951994348,50.08766084631799,0,0,0,0,0.0,0.0,0.0,0.0,0.007057678267218259,2.088960744882867,5.311938382541718,训练集
2023-06-02,83.55,84.1,82.81,83.93,11067975.0,37.03,6.39,0.5,81.986,83.50450000000001,0.0141634819376861,0.2145316424705719,-0.4007363210657717,53.66157637842284,0,0,0,0,0.0,0.0,0.0,0.0,0.014137264378927039,2.088960744882867,5.38703465982028,训练集
2023-06-05,83.91,83.93,81.54,83.69,10479452.0,37.03,6.39,0.5,82.854,83.57399999999998,0.0806182653536069,0.1877489670471789,-0.214261403387144,52.82598485412943,0,0,0,0,0.0,0.0,0.0,-0.0,-0.002859525795305684,2.088960744882867,5.371630295250318,训练集
2023-06-06,83.57,85.85,83.0,84.52,12898111.0,37.03,6.39,0.5,83.41600000000001,83.74849999999999,0.1979760783962376,0.1897943893169907,0.0163633781584938,55.41182588324487,0,0,0,0,0.0,0.0,0.0,0.0,0.009917552873700552,2.088960744882867,5.424903722721435,训练集
2023-06-07,84.88,85.35,82.78,83.12,10049028.0,37.03,6.39,0.5,83.604,83.696,0.1759860335903624,0.187032718171665,-0.0220933691626052,50.39403309025657,0,0,0,0,0.0,0.0,0.0,-0.0,-0.016564126833885418,2.088960744882867,5.33504492939666,训练集
2023-06-08,83.0,83.86,82.44,82.61,6445426.0,37.22,6.42,0.5,83.574,83.554,0.1160680664793289,0.1728397878331978,-0.1135434427077377,48.66519026494671,1,0,0,0,0.0,0.0,0.0,-0.0,-0.0061357074109721355,2.088960744882867,5.302310654685492,训练集
2023-06-09,83.85,83.94,81.8,83.59,10748401.0,37.22,6.42,0.5,83.506,83.52000000000001,0.1459777154210684,0.1674673733507719,-0.0429793158594071,52.0680355710912,0,1,0,1,0.0,0.0,0.0,0.0,0.011862970584675114,2.088960744882867,5.365211810012835,训练集
2023-06-12,83.1,85.21,82.78,84.4,10289121.0,37.22,6.42,0.5,83.648,83.449,0.2323630219660515,0.1804465030738278,0.1038330377844473,54.73859302883601,1,0,1,0,0.0,0.0,0.0,0.0,0.009690154324680122,2.088960744882867,5.417201540436456,训练集
2023-06-13,84.4,84.88,83.3,84.63,8151147.0,37.22,6.42,0.5,83.67,83.38550000000001,0.3157433843934285,0.207505879337748,0.216475010111361,55.49681315849552,0,0,0,0,1.0,1.0,0.042315,-0.0005013625592417061,0.002725118483412281,2.0879134181776573,5.431964056482669,训练集
2023-06-14,85.1,85.98,84.72,85.21,12577600.0,37.22,6.42,0.5,84.08800000000001,83.418,0.4237394702337411,0.2507525975169467,0.3459737454335889,57.43333212920242,0,0,0,0,1.0,0.0,0.0,0.0068533616920714024,0.0068533616920714024,2.102222644014158,5.469191270860076,训练集
2023-06-15,85.37,89.1,85.3,88.08,24396107.0,37.22,6.42,0.5,85.182,83.625,0.7324687173139637,0.3470958214763501,0.7707457916752272,65.44585649662585,0,0,0,0,1.0,0.0,0.0,0.03368149278253729,0.03368149278253729,2.173028640825807,5.653401797175865,训练集
2023-06-16,88.73,89.37,87.47,87.82,15229682.0,39.57,6.83,0.5,86.02799999999999,83.8175,0.9452626434615468,0.4667291858733894,0.9570669151763146,64.26565868175558,0,0,0,0,1.0,0.0,0.0,-0.0029518619436875726,-0.0029518619436875726,2.16661416027841,5.636713735558407,训练集
2023-06-19,87.82,89.09,86.79,87.22,12356475.0,39.57,6.83,0.5,86.592,83.884,1.053346059748549,0.5840525606484214,0.9385869982002546,61.509055248202806,0,0,0,0,1.0,0.0,0.0,-0.006832156684126511,-0.006832156684126511,2.151811512861341,5.598202824133504,训练集
2023-06-20,87.15,87.22,85.82,86.91,10236616.0,39.57,6.83,0.5,87.048,83.9705,1.101293510574564,0.6875007506336499,0.8275855198818283,60.07526329293088,0,0,0,0,1.0,0.0,0.0,-0.003554230681036441,-0.003554230681036441,2.144163478362522,5.578305519897304,训练集
2023-06-21,86.51,88.54,86.26,86.76,10781176.0,39.57,6.83,0.5,87.35799999999999,84.066,1.1143430118134745,0.7728692028696148,0.6829476178877194,59.35429940098274,0,0,0,0,1.0,0.0,0.0,-0.0017259233690023468,-0.0017259233690023468,2.1404628165082547,5.568677792041079,训练集
2023-06-22,86.51,88.54,86.26,86.76,0.0,39.57,6.83,0.5,87.094,84.2635,1.1118679143589103,0.840668945167474,0.542397938382873,59.35429940098275,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.1404628165082547,5.568677792041079,训练集
2023-06-23,86.51,88.54,86.26,86.76,0.0,39.57,6.83,0.5,86.88199999999999,84.6005,1.097257876018617,0.8919867313377027,0.410542289361828,59.35429940098275,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.1404628165082547,5.568677792041079,训练集
2023-06-26,85.02,87.05,84.98,85.17,10151222.0,39.57,6.83,0.5,86.47200000000001,84.89150000000001,0.946469294686267,0.9028832440074156,0.0871721013577027,51.21681264588696,0,0,0,0,1.0,0.0,0.0,-0.01832641770401111,-0.01832641770401111,2.1012358008530203,5.466623876765084,训练集
2023-06-27,84.89,85.48,83.29,84.25,9902865.0,39.57,6.83,0.5,85.94,85.0185,0.7441538045291765,0.8711373561117679,-0.2539671031651829,47.18570884292069,0,0,0,0,1.0,0.0,0.0,-0.01080192556064341,-0.01080192556064341,2.078538408146847,5.407573812580232,训练集
2023-06-28,84.23,85.04,83.62,84.32,5726951.0,39.57,6.83,0.5,85.452,85.1255,0.5827481777162973,0.8134595204326739,-0.4614226854327532,47.52413655906673,0,0,0,0,1.0,0.0,0.0,0.0008308605341245112,0.0008308605341245112,2.0802653836788383,5.41206675224647,训练集
2023-06-29,84.32,84.49,82.69,82.84,8348505.0,39.57,6.83,0.5,84.668,85.1295,0.3315870948547541,0.7170850353170899,-0.7709958809246715,41.473105488244606,0,1,0,1,1.0,0.0,0.0,-0.01755218216318777,-0.01755218216318777,2.0437521867167336,5.317073170731708,训练集
2023-06-30,82.33,84.23,82.19,83.67,7572436.0,39.57,6.83,0.5,84.05,85.1165,0.1972405245802519,0.6131161331697224,-0.8317512171789407,45.65234282649087,0,0,0,0,0.0,1.0,0.041835000000000004,0.009514304683727751,0.0100193143408982,2.0631970677191918,5.370346598202825,训练集
2023-07-03,83.87,87.24,83.87,86.66,16256506.0,39.57,6.83,0.5,84.348,85.26500000000001,0.3282540034298051,0.556143707221739,-0.4557794075838677,57.44198655704725,0,0,0,0,0.0,0.0,0.0,0.0,0.03573562806262687,2.0631970677191918,5.562259306803594,训练集
2023-07-04,86.99,89.09,86.34,87.96,15712002.0,39.57,6.83,0.5,85.09,85.437,0.5308628087571776,0.5510875275288267,-0.0404494375432982,61.36613034043321,0,0,0,0,0.0,0.0,0.0,0.0,0.015001153934917966,2.0631970677191918,5.645699614890885,训练集
2023-07-05,87.96,88.28,86.08,86.5,9303313.0,39.57,6.83,0.5,85.526,85.606,0.5670849461645702,0.5542870112559755,0.0255958698171894,55.209136668717846,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01659845384265568,2.0631970677191918,5.55198973042362,训练集
2023-07-06,86.5,88.12,86.44,86.86,8371185.0,39.57,6.83,0.5,86.33,85.8185,0.6177195558579456,0.5669735201763695,0.1014920713631521,56.37150698187079,1,0,1,0,0.0,0.0,0.0,0.0,0.004161849710982546,2.0631970677191918,5.575096277278561,训练集
2023-07-07,86.5,86.72,85.57,85.66,6219150.0,39.57,6.83,0.5,86.728,85.922,0.5546245115338593,0.5645037184478675,-0.0197584138280164,51.56759155398105,0,0,0,0,1.0,1.0,0.04283,-0.0004930923324890629,-0.013815335021874264,2.0621797210646857,5.498074454428754,训练集
2023-07-10,86.5,87.31,85.13,85.38,6887762.0,38.47,6.64,0.5,86.47200000000001,85.971,0.4765343826584853,0.5469098512899911,-0.1407509372630115,50.48647571036628,0,0,0,0,1.0,0.0,0.0,-0.003268736866682276,-0.003268736866682276,2.055438998184717,5.480102695763799,训练集
2023-07-11,85.85,87.7,85.47,87.26,10240520.0,38.47,6.64,0.5,86.33200000000001,86.10249999999999,0.5598935764722626,0.5495065963264454,0.0207739602916343,57.004329459212016,0,0,0,0,1.0,0.0,0.0,0.022019208245490862,0.022019208245490862,2.1006981375216496,5.600770218228498,训练集
2023-07-12,87.64,87.85,85.74,86.05,8703195.0,38.47,6.64,0.5,86.242,86.1445,0.5222987160531858,0.5440650202717935,-0.0435326084372154,52.23804567416563,0,0,0,0,1.0,0.0,0.0,-0.013866605546642319,-0.013866605546642319,2.071568585076071,5.523106546854942,训练集
2023-07-13,86.66,87.31,85.86,86.77,8275301.0,38.47,6.64,0.5,86.224,86.079,0.5443278286473259,0.5441175819469,0.0004204934008518,54.66699456772804,0,0,0,0,1.0,0.0,0.0,0.008367228355607104,0.008367228355607104,2.088901872481704,5.569319640564826,训练集
2023-07-14,86.76,86.76,85.37,85.66,10272203.0,38.47,6.64,0.5,86.224,85.971,0.4668369302108317,0.5286614515996864,-0.1236490427777092,50.41067735986316,0,0,0,0,1.0,0.0,0.0,-0.012792439783335219,-0.012792439783335219,2.0621797210646857,5.498074454428754,训练集
2023-07-17,86.5,86.5,85.0,85.69,7892663.0,38.47,6.64,0.5,86.286,85.89450000000001,0.4031977712624837,0.5035687155322459,-0.2007418885395244,50.522800913561774,0,0,0,0,1.0,0.0,0.0,0.0003502218071445018,0.0003502218071445018,2.0629019413732537,5.499999999999999,训练集
2023-07-18,85.94,86.69,84.4,86.01,9845648.0,38.75,6.69,0.5,86.03599999999999,85.8495,0.3742702504766129,0.4777090225211193,-0.2068775440890129,51.7753399214269,0,0,0,0,1.0,0.0,0.0,0.0037343914108998177,0.0037343914108998177,2.0706056246646467,5.520539152759948,训练集
2023-07-19,86.01,86.15,85.12,85.8,5025000.0,38.75,6.69,0.5,85.986,85.8015,0.3305889136731252,0.4482850007515205,-0.2353921741567906,50.86529728338629,0,0,0,0,1.0,0.0,0.0,-0.0024415765608650775,-0.0024415765608650775,2.06555008250467,5.507060333761231,训练集
2023-07-20,86.02,87.31,85.53,85.84,9127051.0,38.75,6.69,0.5,85.8,85.7555,0.2957891322610066,0.4177858270534178,-0.2439933895848223,51.041815473834966,0,0,0,0,1.0,0.0,0.0,0.00046620046620060585,0.00046620046620060585,2.0665130429160947,5.509627727856225,训练集
2023-07-21,85.53,85.79,84.74,85.63,7528703.0,38.75,6.69,0.5,85.79400000000001,85.699,0.248401393180174,0.3839089402787691,-0.27101509419719,50.02571093802931,0,0,0,0,1.0,0.0,0.0,-0.002446411929170611,-0.002446411929170611,2.061457500756118,5.496148908857508,训练集
2023-07-24,84.56,85.13,83.42,83.42,9595037.0,38.75,6.69,0.5,85.34,85.6115,0.0321471657728977,0.3135565853775948,-0.5628188392093941,40.81678927635422,0,1,0,1,1.0,0.0,0.0,-0.025808711900034975,-0.025808711900034975,2.0082539380249376,5.354300385109113,训练集
2023-07-25,85.1,86.5,85.09,85.72,17388284.0,38.75,6.69,0.5,85.28200000000001,85.68499999999999,0.0458266495333106,0.260010598208738,-0.4283678973508548,50.93893772554434,0,0,0,0,0.0,1.0,0.04286,0.027057540158235503,0.027571325821146075,2.062592349600982,5.501925545571244,训练集
2023-07-26,85.45,85.45,84.43,84.91,6586488.0,38.26,6.6,0.5,85.104,85.7145,-0.0085934318456537,0.2062897921978596,-0.4297664480870268,47.83601446611094,0,0,0,0,0.0,0.0,0.0,-0.0,-0.009449370041997196,2.062592349600982,5.449935815147624,训练集
2023-07-27,85.69,86.1,84.49,84.76,11265069.0,38.26,6.6,0.5,84.888,85.8105,-0.0630981288594227,0.1524122079864032,-0.431020673691652,47.2618676587722,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0017665763749852292,2.062592349600982,5.440308087291398,训练集
2023-07-28,84.6,87.09,84.02,86.88,17330825.0,38.26,6.6,0.5,85.138,85.971,0.0640346370569631,0.1347366938005151,-0.1414041134871041,55.40804347097417,0,0,0,0,0.0,0.0,0.0,0.0,0.025011798017932962,2.062592349600982,5.576379974326057,训练集
2023-07-31,87.86,90.0,87.82,88.51,21506016.0,38.26,6.6,0.5,86.15599999999999,86.0635,0.2929388310135863,0.1663771212431294,0.2531234195409138,60.46456624864044,1,0,1,0,0.0,0.0,0.0,0.0,0.018761510128913583,2.062592349600982,5.6810012836970465,训练集
2023-08-01,88.43,88.76,86.72,87.37,12033993.0,38.26,6.6,0.5,86.486,86.034,0.3780012185179089,0.2087019406980853,0.3385985556396471,55.70677496065453,0,0,0,0,1.0,1.0,0.043685,-0.0004935600497118969,-0.012879900576206138,2.0615743364183774,5.607830551989729,训练集
2023-08-02,88.09,88.51,86.67,87.21,8739351.0,38.26,6.6,0.5,86.946,86.0695,0.4275743002547045,0.2524764126094092,0.3501957752905906,55.05202190530814,0,0,0,0,1.0,0.0,0.0,-0.0018312922055626624,-0.0018312922055626624,2.057798991404906,5.597560975609754,训练集
2023-08-03,86.97,87.36,86.4,87.28,6616988.0,39.15,6.76,0.5,87.45,86.09049999999999,0.4671250132934688,0.2954061327462211,0.3434377610944953,55.29956114054445,0,0,0,0,1.0,0.0,0.0,0.0008026602453847786,0.0008026602453847786,2.0594507048482997,5.602053915275993,训练集
2023-08-04,87.53,87.88,86.77,87.3,8805315.0,39.15,6.76,0.5,87.53399999999999,86.1725,0.4943841187991182,0.3352017299568005,0.3183647776846354,55.37517945732164,0,0,0,0,1.0,0.0,0.0,0.0002291475710356483,0.0002291475710356483,2.0599226229749834,5.6033376123234895,训练集
2023-08-07,87.18,87.18,86.29,86.88,6420380.0,39.15,6.76,0.5,87.208,86.2475,0.4766026872858901,0.3634819214226185,0.2262415317265433,53.33471435918003,0,0,0,0,1.0,0.0,0.0,-0.004810996563573866,-0.004810996563573866,2.0500123423146226,5.576379974326057,训练集
2023-08-08,86.3,86.72,85.42,85.68,9171188.0,39.15,6.76,0.5,86.87,86.1685,0.3615135009175674,0.3630882373216083,-0.0031494728080817,47.90348916324773,0,0,0,0,1.0,0.0,0.0,-0.013812154696132506,-0.013812154696132506,2.021697254713592,5.49935815147625,训练集
2023-08-09,85.25,85.74,84.68,85.55,7249937.0,39.15,6.76,0.5,86.538,86.1435,0.2568537281114089,0.3418413354795684,-0.1699752147363189,47.34105389179921,0,0,0,0,1.0,0.0,0.0,-0.0015172735760972111,-0.0015172735760972111,2.018629786890147,5.49101412066752,训练集
2023-08-10,85.58,86.19,84.84,85.48,6001610.0,39.15,6.76,0.5,86.178,86.07900000000001,0.1663441770170095,0.3067419037870567,-0.2807954535400943,47.02091689574549,0,0,0,0,1.0,0.0,0.0,-0.0008182349503214059,-0.0008182349503214059,2.0169780734467535,5.486521181001282,训练集
2023-08-11,85.48,85.48,84.28,84.36,8612528.0,37.84,6.53,0.5,85.59,86.014,0.0041917460796128,0.2462318722455679,-0.4840802523319102,42.1137935607791,0,1,0,1,1.0,0.0,0.0,-0.01310248011230708,-0.01310248011230708,1.990550658352458,5.414634146341461,训练集
2023-08-14,82.98,83.62,79.23,79.99,25289035.0,37.84,6.53,0.5,84.21200000000002,85.729,-0.4715025145816582,0.1026849948801227,-1.148375018923562,29.275890502118884,0,0,0,0,0.0,1.0,0.039994999999999996,-0.05227590090090092,-0.05180180180180183,1.8864928293982017,5.1341463414634125,训练集
2023-08-15,79.99,80.09,78.71,79.57,11502129.0,37.84,6.53,0.5,82.98999999999998,85.407,-0.8723284736230283,-0.0923176988205075,-1.5600215496050416,28.38044039015865,0,0,0,0,0.0,0.0,0.0,-0.0,-0.005250656332041581,1.8864928293982017,5.1071887034659795,训练集
2023-08-16,79.16,79.89,78.82,79.46,7997936.0,37.84,6.53,0.5,81.772,85.09,-1.1851997694688663,-0.3108941129501793,-1.748611313037374,28.13769672585072,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0013824305642829993,1.8864928293982017,5.1001283697047475,训练集
2023-08-17,79.19,80.16,78.23,80.05,8683555.0,37.84,6.53,0.5,80.68599999999999,84.8005,-1.369754775963813,-0.522666245552906,-1.6941770608218134,31.52092029949665,0,0,0,0,0.0,0.0,0.0,0.0,0.007425119557009863,1.8864928293982017,5.137997432605903,训练集
2023-08-18,79.91,79.91,78.1,78.19,9846650.0,37.84,6.53,0.5,79.452,84.4285,-1.647115481611266,-0.747556092764578,-1.7991187776933757,27.17704443492784,0,0,0,0,0.0,0.0,0.0,-0.0,-0.023235477826358486,1.8864928293982017,5.018613607188701,训练集
2023-08-21,78.03,78.06,76.16,76.28,12787920.0,37.84,6.53,0.5,78.71,84.0715,-1.998015003339475,-0.9976478748795574,-2.000734256919835,23.583005513678003,0,0,0,0,0.0,0.0,0.0,-0.0,-0.024427676173423674,1.8864928293982017,4.896020539152758,训练集
2023-08-22,77.44,77.61,75.13,76.32,11211589.0,37.84,6.53,0.5,78.06,83.6015,-2.246975996108418,-1.2475134991253296,-1.9989249939661768,23.810247419102534,0,0,0,0,0.0,0.0,0.0,0.0,0.000524383848977239,1.8864928293982017,4.89858793324775,训练集
2023-08-23,76.32,76.32,74.85,74.87,8123755.0,37.84,6.53,0.5,77.142,83.0995,-2.5320938565842823,-1.5044295706171202,-2.055328571934324,21.33364533235566,0,0,0,0,0.0,0.0,0.0,-0.0,-0.01899895178197053,1.8864928293982017,4.805519897304234,训练集
2023-08-24,75.17,77.12,75.17,76.44,10681059.0,37.84,6.53,0.5,76.41999999999999,82.68350000000001,-2.60137886001597,-1.7238194284968902,-1.7551188630381596,29.84270371807561,0,0,0,0,0.0,0.0,0.0,0.0,0.020969680780018596,1.8864928293982017,4.906290115532731,训练集
2023-08-25,75.91,76.25,75.33,75.69,6677526.0,37.84,6.53,0.5,75.91999999999999,82.124,-2.685845699057708,-1.9162246826090537,-1.5392420328973089,28.26959630059163,0,0,0,0,0.0,0.0,0.0,-0.0,-0.009811616954474078,1.8864928293982017,4.858151476251602,训练集
2023-08-28,80.7,80.7,76.22,76.64,13352736.0,37.84,6.53,0.5,75.99199999999999,81.53049999999999,-2.6456320179757995,-2.062106149682404,-1.1670517365867925,33.08146389682027,0,0,0,0,0.0,0.0,0.0,0.0,0.01255119566653451,1.8864928293982017,4.919127086007699,训练集
2023-08-29,77.06,80.54,77.06,80.28,21322346.0,37.84,6.53,0.5,76.784,81.176,-2.293605549686845,-2.108406029683292,-0.370399040007106,47.58904294672696,0,0,0,0,0.0,0.0,0.0,0.0,0.04749478079331948,1.8864928293982017,5.152759948652116,训练集
2023-08-30,81.13,81.83,80.65,81.28,15218735.0,37.84,6.53,0.5,78.066,80.8795,-1.911891301885646,-2.0691030841237628,0.3144235644762334,50.74808177039033,0,0,0,0,0.0,0.0,0.0,0.0,0.012456402590931726,1.8864928293982017,5.216944801026955,训练集
2023-08-31,81.52,81.67,80.7,81.15,8873396.0,37.84,6.53,0.5,79.00800000000001,80.57300000000001,-1.6014098678318902,-1.9755644408653883,0.7483091460669962,50.32343174114525,0,0,0,0,0.0,0.0,0.0,-0.0,-0.001599409448818867,1.8864928293982017,5.208600770218226,训练集
2023-09-01,82.33,82.8,80.7,81.06,7777183.0,37.84,6.53,0.5,80.08200000000001,80.261,-1.3470849851079263,-1.849868549713896,1.005567129211939,50.0114245575084,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0011090573012939586,1.8864928293982017,5.20282413350449,训练集
2023-09-04,81.87,82.33,80.99,82.15,9651160.0,30.65,6.14,0.5,81.184,80.0245,-1.0455246355651298,-1.6889997668841428,1.286950262638026,53.75134307957069,1,0,1,0,0.0,0.0,0.0,0.0,0.013446829509005775,1.8864928293982017,5.272785622593065,训练集
2023-09-05,82.07,82.07,80.92,81.03,7457050.0,30.65,6.14,0.5,81.334,79.792,-0.8866893231248838,-1.528537678132291,1.2836967100148144,49.641611481121394,0,0,0,0,1.0,1.0,0.040515,-0.0004931832014607425,-0.01363359707851497,1.8855624428250664,5.200898587933245,训练集
2023-09-06,81.35,82.1,81.12,81.5,6592856.0,30.65,6.14,0.5,81.37800000000001,79.5895,-0.7146481031432188,-1.365759763134477,1.3022233199825155,51.32354041119703,0,0,0,0,1.0,0.0,0.0,0.005800320868813991,0.005800320868813991,1.8964993100116365,5.231065468549419,训练集
2023-09-07,81.49,81.49,80.74,80.83,6091302.0,30.65,6.14,0.5,81.314,79.357,-0.6251611290476689,-1.2176400363171151,1.1849578145388926,48.820325619259165,0,0,0,0,1.0,0.0,0.0,-0.008220858895705563,-0.008220858895705563,1.880908456788228,5.188061617458276,训练集
2023-09-08,80.38,80.38,78.97,79.41,6763440.0,30.65,6.14,0.5,80.984,79.1095,-0.6612022618326705,-1.1063524814202264,0.8903004391751117,43.92996797991267,0,0,0,0,1.0,0.0,0.0,-0.017567734751948505,-0.017567734751948505,1.8478651559266754,5.096919127086004,训练集
2023-09-11,79.3,80.86,78.81,80.38,7651344.0,30.65,6.14,0.5,80.63,79.12899999999999,-0.6045256306889257,-1.0059871112739662,0.802922961170081,47.77818853433925,0,0,0,0,1.0,0.0,0.0,0.012215086261176067,0.012215086261176067,1.8704369882053413,5.159178433889598,训练集
2023-09-12,80.93,82.45,80.41,82.0,11953240.0,30.59,6.13,0.5,80.824,79.2505,-0.424000912491536,-0.8895898715174803,0.9311779180518884,53.51616856073375,0,0,0,0,1.0,0.0,0.0,0.0201542672306545,0.0201542672306545,1.9081342751037322,5.263157894736838,训练集
2023-09-13,82.0,82.74,81.48,81.85,9147897.0,30.59,6.13,0.5,80.89399999999999,79.37,-0.2896980602002088,-0.769611509254026,0.9598268981076344,52.93617841749515,0,0,0,0,1.0,0.0,0.0,-0.0018292682926830395,-0.0018292682926830395,1.9046437855761031,5.253530166880611,训练集
2023-09-14,80.31,80.36,78.75,79.28,15258025.0,30.59,6.13,0.5,80.58399999999999,79.3315,-0.3861878703970376,-0.6929267814826284,0.6134778221711816,44.11463056656665,0,0,0,0,1.0,0.0,0.0,-0.0313989004276114,-0.0313989004276114,1.8448400650027303,5.088575096277274,训练集
2023-09-15,79.4,80.32,78.59,79.49,8225595.0,30.59,6.13,0.5,80.6,79.3965,-0.4406321619142517,-0.6424678575689531,0.4036713913094027,44.92230955402243,0,0,0,0,1.0,0.0,0.0,0.0026488395560040345,0.0026488395560040345,1.8497267503414105,5.10205391527599,训练集
2023-09-18,79.56,81.74,79.49,80.5,9640522.0,30.59,6.13,0.5,80.624,79.6075,-0.3976966961580643,-0.5935136252867754,0.3916338582574221,48.75808169349736,0,0,0,0,1.0,0.0,0.0,0.012706000754812097,0.012706000754812097,1.8732293798274446,5.166880616174579,训练集
2023-09-19,80.05,80.79,79.33,80.43,6239693.0,30.59,6.13,0.5,80.31,79.813,-0.3651096879883084,-0.547832837827082,0.3654462996775471,48.50594653289435,0,0,0,0,1.0,0.0,0.0,-0.0008695652173912327,-0.0008695652173912327,1.8716004847145513,5.162387676508341,训练集
2023-09-20,79.72,80.14,79.4,79.4,5449710.0,29.62,5.94,0.5,79.82000000000001,80.0395,-0.4175830042315169,-0.5217828711079691,0.2083997337529042,44.83226620538578,0,1,0,1,1.0,0.0,0.0,-0.01280616685316427,-0.01280616685316427,1.8476324566248337,5.096277278562256,训练集
2023-09-21,79.07,79.36,77.62,77.99,9296462.0,29.62,5.94,0.5,79.56200000000001,80.11699999999999,-0.566414428590349,-0.5307091826044451,-0.0714104919718077,40.32934713310225,0,0,0,0,0.0,1.0,0.038994999999999995,-0.018249307304785994,-0.017758186397984987,1.8139144441375903,5.0057766367137315,训练集
2023-09-22,77.94,79.94,77.61,79.74,9676396.0,29.62,5.94,0.5,79.612,80.3195,-0.5369642405115087,-0.5319601941858578,-0.0100080926513017,47.3918709539218,0,0,0,0,0.0,0.0,0.0,0.0,0.022438774201820832,1.8139144441375903,5.118100128369701,训练集
2023-09-25,80.32,80.37,79.51,79.98,6478680.0,29.62,5.94,0.5,79.50800000000001,80.4865,-0.4886261815834842,-0.5232933916653831,0.0693344201637977,48.295694643680925,0,0,0,0,0.0,0.0,0.0,0.0,0.003009781790820343,1.8139144441375903,5.133504492939663,训练集
2023-09-26,79.72,79.72,77.54,77.61,11846263.0,29.62,5.94,0.5,78.944,80.353,-0.634245922519284,-0.5454838978361634,-0.1775240493662413,40.83491363678719,0,0,0,0,0.0,0.0,0.0,-0.0,-0.02963240810202561,1.8139144441375903,4.9813863928112925,训练集
2023-09-27,77.81,78.82,77.38,77.39,7573367.0,29.62,5.94,0.5,78.542,80.1585,-0.7586574469274581,-0.5881186076544224,-0.3410776785460714,40.21388598772315,0,0,0,0,0.0,0.0,0.0,-0.0,-0.0028346862517716342,1.8139144441375903,4.967265725288828,训练集
2023-09-28,77.71,77.93,76.81,77.02,8525768.0,28.73,5.76,0.5,78.348,79.952,-0.8770008640913716,-0.6458950589418122,-0.4622116102991187,39.13588736335102,0,0,0,0,0.0,0.0,0.0,-0.0,-0.00478097945471001,1.8139144441375903,4.943517329910137,训练集
2023-09-29,77.71,77.93,76.81,77.02,0.0,28.73,5.76,0.5,77.804,79.75,-0.9597257537315756,-0.7086611978997649,-0.5021291116636213,39.13588736335102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8139144441375903,4.943517329910137,训练集
2023-10-02,77.71,77.93,76.81,77.02,0.0,28.73,5.76,0.5,77.212,79.4935,-1.013601655828822,-0.7696492894855763,-0.4879047326864911,39.13588736335102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8139144441375903,4.943517329910137,训练集
2023-10-03,77.71,77.93,76.81,77.02,0.0,28.73,5.76,0.5,77.094,79.29299999999999,-1.0442611044140762,-0.8245716524712763,-0.4393789038855997,39.13588736335102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8139144441375903,4.943517329910137,训练集
2023-10-04,77.71,77.93,76.81,77.02,0.0,28.73,5.76,0.5,77.02,79.06899999999999,-1.0563816284690262,-0.8709336476708264,-0.3708959615963996,39.13588736335102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8139144441375903,4.943517329910137,训练集
